contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-618962,2016-08-24,Tech Solutions,2331267,,,bench_norm_50000,2016
C-588258,2013-05-30,Global Supply,9498650,,,bench_norm_50000,2013
C-893991,2013-07-24,Servicios Unidos,5832004,,,bench_norm_50000,2013
C-703006,2016-12-26,Universal Contractors,5911624,,,bench_norm_50000,2017
C-778766,2016-05-08,Bajos LLC,9310281,,,bench_norm_50000,2016
C-741265,2011-04-13,Marina Holdings,1295540,,,bench_norm_50000,2011
C-803820,2019-12-18,Marina Holdings,1050809,,,bench_norm_50000,2020
C-755075,2016-08-24,Bajos LLC,4953676,,,bench_norm_50000,2016
C-747564,2016-12-23,Acme Corp,1499387,,,bench_norm_50000,2017
C-945124,2014-08-01,Bajos LLC,4443993,,,bench_norm_50000,2014
C-635762,2011-09-09,Construcciones PR,5944065,,,bench_norm_50000,2011
C-162884,2019-12-06,Global Supply,9497487,,,bench_norm_50000,2020
C-488794,2018-09-15,Universal Contractors,1540856,,,bench_norm_50000,2018
C-781536,2016-11-13,Global Supply,6891445,,,bench_norm_50000,2017
C-415203,2016-04-09,Construcciones PR,6497678,,,bench_norm_50000,2016
C-794382,2010-07-08,Servicios Unidos,9148199,,,bench_norm_50000,2010
C-113702,2017-06-20,Global Supply,5773027,,,bench_norm_50000,2017
C-824343,2018-08-03,Construcciones PR,7906386,,,bench_norm_50000,2018
C-620224,2016-05-24,Construcciones PR,2133641,,,bench_norm_50000,2016
C-170688,2016-03-29,Universal Contractors,4825185,,,bench_norm_50000,2016
C-772599,2017-02-27,Bajos LLC,6937843,,,bench_norm_50000,2017
C-470079,2017-05-26,Universal Contractors,2882634,,,bench_norm_50000,2017
C-450335,2015-05-02,Servicios Unidos,5814903,,,bench_norm_50000,2015
C-310515,2011-03-06,Servicios Unidos,2894893,,,bench_norm_50000,2011
C-415854,2019-10-04,Construcciones PR,5091503,,,bench_norm_50000,2020
C-405697,2019-08-26,Tech Solutions,1844378,,,bench_norm_50000,2019
C-317924,2013-06-11,Global Supply,5964009,,,bench_norm_50000,2013
C-129963,2013-01-05,Marina Holdings,9143736,,,bench_norm_50000,2013
C-361119,2010-10-02,Island Builders,6953593,,,bench_norm_50000,2011
C-375698,2016-06-23,Construcciones PR,1266174,,,bench_norm_50000,2016
C-941640,2011-06-16,Servicios Unidos,1655124,,,bench_norm_50000,2011
C-659644,2011-07-06,Tech Solutions,8711751,,,bench_norm_50000,2011
C-030348,2015-02-02,Bajos LLC,2057673,,,bench_norm_50000,2015
C-613031,2015-02-14,Marina Holdings,8771642,,,bench_norm_50000,2015
C-326575,2014-04-18,Tech Solutions,7197328,,,bench_norm_50000,2014
C-755459,2016-07-13,Acme Corp,3141981,,,bench_norm_50000,2016
C-808611,2013-09-29,Construcciones PR,7673191,,,bench_norm_50000,2013
C-486423,2016-10-29,Marina Holdings,4876169,,,bench_norm_50000,2017
C-311991,2019-11-16,Tech Solutions,5631225,,,bench_norm_50000,2020
C-306425,2017-08-23,Servicios Unidos,3618026,,,bench_norm_50000,2017
C-436623,2014-10-23,Universal Contractors,5774445,,,bench_norm_50000,2015
C-731089,2010-05-17,Island Builders,4417773,,,bench_norm_50000,2010
C-107410,2016-04-07,Universal Contractors,5886626,,,bench_norm_50000,2016
C-774445,2011-11-04,Acme Corp,8138238,,,bench_norm_50000,2012
C-122096,2013-08-15,Marina Holdings,9271644,,,bench_norm_50000,2013
C-306781,2012-10-04,Tech Solutions,2733227,,,bench_norm_50000,2013
C-428224,2019-04-23,Global Supply,8732928,,,bench_norm_50000,2019
C-157352,2017-12-14,Servicios Unidos,3135470,,,bench_norm_50000,2018
C-350179,2011-10-26,Tech Solutions,7712056,,,bench_norm_50000,2012
C-619713,2018-03-05,Island Builders,7600317,,,bench_norm_50000,2018
C-998019,2010-01-09,Global Supply,6130436,,,bench_norm_50000,2010
C-656035,2010-02-03,Global Supply,4746812,,,bench_norm_50000,2010
C-275437,2014-12-08,Marina Holdings,2172254,,,bench_norm_50000,2015
C-252736,2010-05-06,Island Builders,2542136,,,bench_norm_50000,2010
C-752926,2012-11-26,Servicios Unidos,5838900,,,bench_norm_50000,2013
C-054209,2013-02-22,Bajos LLC,1355685,,,bench_norm_50000,2013
C-453585,2013-06-03,Marina Holdings,7873558,,,bench_norm_50000,2013
C-266414,2013-06-21,Tech Solutions,1210570,,,bench_norm_50000,2013
C-953210,2015-12-04,Universal Contractors,7890844,,,bench_norm_50000,2016
C-241613,2011-06-09,Servicios Unidos,5686622,,,bench_norm_50000,2011
C-793357,2012-01-22,Acme Corp,1174170,,,bench_norm_50000,2012
C-597352,2018-11-09,Island Builders,1380812,,,bench_norm_50000,2019
C-678354,2010-10-10,Universal Contractors,1242593,,,bench_norm_50000,2011
C-526556,2011-10-03,Global Supply,7682312,,,bench_norm_50000,2012
C-452115,2019-04-17,Construcciones PR,2665324,,,bench_norm_50000,2019
C-070782,2014-08-13,Servicios Unidos,6772952,,,bench_norm_50000,2014
C-780631,2010-04-24,Island Builders,3634481,,,bench_norm_50000,2010
C-708100,2019-12-08,Servicios Unidos,8756320,,,bench_norm_50000,2020
C-135910,2018-08-14,Construcciones PR,7050344,,,bench_norm_50000,2018
C-611356,2012-07-25,Tech Solutions,6407787,,,bench_norm_50000,2012
C-612173,2018-04-22,Acme Corp,2164286,,,bench_norm_50000,2018
C-727550,2017-11-06,Construcciones PR,1596610,,,bench_norm_50000,2018
C-102106,2017-11-12,Bajos LLC,1090426,,,bench_norm_50000,2018
C-471798,2017-11-27,Acme Corp,8993040,,,bench_norm_50000,2018
C-180938,2016-01-29,Tech Solutions,2383743,,,bench_norm_50000,2016
C-235160,2013-08-13,Island Builders,4500118,,,bench_norm_50000,2013
C-433949,2011-04-13,Marina Holdings,1354121,,,bench_norm_50000,2011
C-147235,2014-07-06,Universal Contractors,8649020,,,bench_norm_50000,2014
C-939634,2013-02-27,Global Supply,9976726,,,bench_norm_50000,2013
C-999714,2012-09-18,Acme Corp,8771366,,,bench_norm_50000,2012
C-513507,2018-05-22,Marina Holdings,5140929,,,bench_norm_50000,2018
C-154693,2018-04-27,Construcciones PR,1025746,,,bench_norm_50000,2018
C-237166,2019-03-10,Marina Holdings,346129,,,bench_norm_50000,2019
C-390301,2019-03-24,Servicios Unidos,3758071,,,bench_norm_50000,2019
C-986272,2011-12-12,Universal Contractors,845220,,,bench_norm_50000,2012
C-112437,2011-07-06,Tech Solutions,4819221,,,bench_norm_50000,2011
C-631015,2012-12-31,Acme Corp,9762081,,,bench_norm_50000,2013
C-055558,2018-05-10,Construcciones PR,2263102,,,bench_norm_50000,2018
C-214977,2012-03-09,Construcciones PR,9388728,,,bench_norm_50000,2012
C-507550,2017-02-24,Universal Contractors,6780559,,,bench_norm_50000,2017
C-181337,2010-08-06,Servicios Unidos,2355534,,,bench_norm_50000,2010
C-319011,2016-04-17,Marina Holdings,9021082,,,bench_norm_50000,2016
C-395908,2014-08-16,Tech Solutions,5480375,,,bench_norm_50000,2014
C-877936,2012-01-12,Tech Solutions,4218384,,,bench_norm_50000,2012
C-253841,2016-09-05,Servicios Unidos,5272099,,,bench_norm_50000,2016
C-725988,2013-04-23,Island Builders,2989776,,,bench_norm_50000,2013
C-758574,2014-05-06,Universal Contractors,9789465,,,bench_norm_50000,2014
C-997277,2014-01-30,Construcciones PR,7235036,,,bench_norm_50000,2014
C-498084,2019-09-05,Global Supply,8651250,,,bench_norm_50000,2019
C-189732,2018-06-23,Tech Solutions,8436138,,,bench_norm_50000,2018
C-840181,2014-01-11,Marina Holdings,6265428,,,bench_norm_50000,2014
C-322050,2013-11-18,Global Supply,5571870,,,bench_norm_50000,2014
C-342161,2017-03-07,Servicios Unidos,7413866,,,bench_norm_50000,2017
C-973581,2018-08-09,Tech Solutions,420931,,,bench_norm_50000,2018
C-973377,2016-07-10,Island Builders,3689492,,,bench_norm_50000,2016
C-108845,2016-04-03,Servicios Unidos,6674115,,,bench_norm_50000,2016
C-918809,2010-08-23,Bajos LLC,2607601,,,bench_norm_50000,2010
C-308703,2019-01-27,Global Supply,680608,,,bench_norm_50000,2019
C-746585,2010-11-02,Global Supply,3428361,,,bench_norm_50000,2011
C-976677,2018-07-21,Global Supply,2934638,,,bench_norm_50000,2018
C-362633,2014-09-07,Acme Corp,9895651,,,bench_norm_50000,2014
C-488634,2013-09-22,Tech Solutions,3906875,,,bench_norm_50000,2013
C-942084,2014-02-28,Servicios Unidos,2864675,,,bench_norm_50000,2014
C-993691,2013-09-30,Acme Corp,2949972,,,bench_norm_50000,2013
C-860466,2012-08-12,Construcciones PR,7391419,,,bench_norm_50000,2012
C-073962,2016-07-19,Tech Solutions,4532844,,,bench_norm_50000,2016
C-180925,2015-07-18,Acme Corp,6090550,,,bench_norm_50000,2015
C-908870,2014-06-19,Universal Contractors,5610519,,,bench_norm_50000,2014
C-416504,2011-05-30,Bajos LLC,9917746,,,bench_norm_50000,2011
C-561583,2011-05-11,Universal Contractors,7268595,,,bench_norm_50000,2011
C-906350,2016-09-29,Island Builders,4577541,,,bench_norm_50000,2016
C-673421,2015-07-19,Servicios Unidos,9142128,,,bench_norm_50000,2015
C-622377,2017-01-24,Tech Solutions,3378525,,,bench_norm_50000,2017
C-422498,2016-12-04,Island Builders,1813749,,,bench_norm_50000,2017
C-563695,2011-01-26,Construcciones PR,53359,,,bench_norm_50000,2011
C-683277,2014-03-20,Universal Contractors,4210800,,,bench_norm_50000,2014
C-300981,2014-07-14,Global Supply,1387515,,,bench_norm_50000,2014
C-484823,2019-03-17,Island Builders,4204676,,,bench_norm_50000,2019
C-778766,2012-01-05,Global Supply,620011,,,bench_norm_50000,2012
C-215057,2011-12-20,Island Builders,2411155,,,bench_norm_50000,2012
C-452209,2017-04-28,Island Builders,8750121,,,bench_norm_50000,2017
C-763140,2017-10-27,Marina Holdings,9442569,,,bench_norm_50000,2018
C-507579,2011-08-27,Bajos LLC,1852972,,,bench_norm_50000,2011
C-654798,2015-03-06,Tech Solutions,9242455,,,bench_norm_50000,2015
C-777896,2011-05-26,Acme Corp,8467924,,,bench_norm_50000,2011
C-267531,2011-11-10,Construcciones PR,5718763,,,bench_norm_50000,2012
C-600242,2015-12-02,Global Supply,5346305,,,bench_norm_50000,2016
C-547997,2012-09-16,Marina Holdings,9605690,,,bench_norm_50000,2012
C-791866,2016-09-10,Bajos LLC,1437994,,,bench_norm_50000,2016
C-194842,2015-01-26,Global Supply,6444660,,,bench_norm_50000,2015
C-795619,2018-04-01,Global Supply,682876,,,bench_norm_50000,2018
C-873834,2018-07-17,Bajos LLC,12760,,,bench_norm_50000,2018
C-989379,2010-12-10,Construcciones PR,3468816,,,bench_norm_50000,2011
C-984437,2011-04-03,Acme Corp,3655814,,,bench_norm_50000,2011
C-383139,2016-09-24,Tech Solutions,3309358,,,bench_norm_50000,2016
C-076717,2017-07-21,Tech Solutions,9516024,,,bench_norm_50000,2017
C-208309,2012-01-27,Global Supply,3603425,,,bench_norm_50000,2012
C-907782,2012-05-24,Tech Solutions,3613562,,,bench_norm_50000,2012
C-330310,2012-03-20,Island Builders,5991387,,,bench_norm_50000,2012
C-057249,2013-07-14,Bajos LLC,4922898,,,bench_norm_50000,2013
C-209801,2016-03-29,Global Supply,4201219,,,bench_norm_50000,2016
C-144216,2018-08-02,Construcciones PR,994604,,,bench_norm_50000,2018
C-038196,2014-07-22,Servicios Unidos,3901271,,,bench_norm_50000,2014
C-588912,2015-09-11,Bajos LLC,6230680,,,bench_norm_50000,2015
C-867643,2017-12-16,Island Builders,37481,,,bench_norm_50000,2018
C-524885,2017-03-02,Servicios Unidos,8923167,,,bench_norm_50000,2017
C-551478,2019-06-04,Tech Solutions,5885838,,,bench_norm_50000,2019
C-328710,2017-12-06,Bajos LLC,6029697,,,bench_norm_50000,2018
C-769667,2019-10-26,Bajos LLC,6063348,,,bench_norm_50000,2020
C-315978,2014-12-13,Construcciones PR,3849939,,,bench_norm_50000,2015
C-894487,2012-11-26,Bajos LLC,2877374,,,bench_norm_50000,2013
C-006922,2019-07-30,Tech Solutions,9433172,,,bench_norm_50000,2019
C-527640,2013-03-19,Acme Corp,8540024,,,bench_norm_50000,2013
C-524640,2016-10-14,Servicios Unidos,8690630,,,bench_norm_50000,2017
C-718302,2012-02-22,Marina Holdings,7558530,,,bench_norm_50000,2012
C-277481,2016-09-23,Bajos LLC,2903500,,,bench_norm_50000,2016
C-797461,2017-06-08,Island Builders,1662147,,,bench_norm_50000,2017
C-502562,2016-02-24,Acme Corp,6499273,,,bench_norm_50000,2016
C-061408,2016-01-23,Construcciones PR,999342,,,bench_norm_50000,2016
C-371609,2011-09-26,Universal Contractors,3073802,,,bench_norm_50000,2011
C-500313,2014-08-28,Island Builders,4381277,,,bench_norm_50000,2014
C-615545,2015-03-05,Construcciones PR,2623112,,,bench_norm_50000,2015
C-019546,2011-09-11,Acme Corp,769498,,,bench_norm_50000,2011
C-434154,2018-09-16,Construcciones PR,883752,,,bench_norm_50000,2018
C-330961,2015-04-04,Universal Contractors,5114316,,,bench_norm_50000,2015
C-924097,2013-10-03,Acme Corp,6676154,,,bench_norm_50000,2014
C-268041,2014-04-18,Servicios Unidos,3881641,,,bench_norm_50000,2014
C-288561,2014-06-10,Island Builders,5137201,,,bench_norm_50000,2014
C-570523,2013-07-22,Construcciones PR,8712410,,,bench_norm_50000,2013
C-526331,2014-12-18,Bajos LLC,5249287,,,bench_norm_50000,2015
C-633098,2018-10-25,Universal Contractors,9268877,,,bench_norm_50000,2019
C-737337,2013-08-11,Bajos LLC,3308175,,,bench_norm_50000,2013
C-394957,2016-10-12,Global Supply,6150405,,,bench_norm_50000,2017
C-390168,2014-07-02,Bajos LLC,4476657,,,bench_norm_50000,2014
C-678784,2016-07-10,Marina Holdings,7832191,,,bench_norm_50000,2016
C-064881,2019-02-09,Global Supply,8933010,,,bench_norm_50000,2019
C-199250,2014-02-17,Construcciones PR,8095648,,,bench_norm_50000,2014
C-477545,2016-01-24,Acme Corp,8066373,,,bench_norm_50000,2016
C-131563,2017-07-20,Acme Corp,3005677,,,bench_norm_50000,2017
C-237737,2019-08-12,Global Supply,6599477,,,bench_norm_50000,2019
C-770241,2019-06-25,Universal Contractors,76531,,,bench_norm_50000,2019
C-852775,2018-08-04,Universal Contractors,2381429,,,bench_norm_50000,2018
C-342420,2013-03-19,Bajos LLC,3544597,,,bench_norm_50000,2013
C-952043,2014-06-23,Construcciones PR,9978292,,,bench_norm_50000,2014
C-344550,2010-11-09,Global Supply,2368609,,,bench_norm_50000,2011
C-398745,2011-07-29,Acme Corp,3603264,,,bench_norm_50000,2011
C-445826,2014-06-29,Global Supply,7334161,,,bench_norm_50000,2014
C-989250,2013-08-31,Marina Holdings,1443059,,,bench_norm_50000,2013
C-266778,2018-06-05,Construcciones PR,8614718,,,bench_norm_50000,2018
C-315009,2016-04-15,Tech Solutions,759816,,,bench_norm_50000,2016
C-047588,2014-07-05,Universal Contractors,4664004,,,bench_norm_50000,2014
C-210415,2014-02-26,Servicios Unidos,3725380,,,bench_norm_50000,2014
C-072747,2017-12-09,Universal Contractors,7847607,,,bench_norm_50000,2018
C-133328,2011-03-25,Servicios Unidos,3157657,,,bench_norm_50000,2011
C-117127,2017-12-12,Acme Corp,6787506,,,bench_norm_50000,2018
C-085107,2014-10-28,Global Supply,7370073,,,bench_norm_50000,2015
C-700854,2012-06-21,Tech Solutions,7379942,,,bench_norm_50000,2012
C-824711,2012-02-06,Construcciones PR,9381321,,,bench_norm_50000,2012
C-370621,2019-04-07,Construcciones PR,4940877,,,bench_norm_50000,2019
C-318593,2012-12-05,Construcciones PR,4944618,,,bench_norm_50000,2013
C-153203,2017-04-08,Marina Holdings,8546287,,,bench_norm_50000,2017
C-247268,2017-11-21,Construcciones PR,2977923,,,bench_norm_50000,2018
C-290221,2014-07-03,Servicios Unidos,7223994,,,bench_norm_50000,2014
C-580654,2015-08-31,Island Builders,3964571,,,bench_norm_50000,2015
C-964251,2011-11-01,Marina Holdings,6076580,,,bench_norm_50000,2012
C-430666,2010-05-03,Island Builders,9270153,,,bench_norm_50000,2010
C-557209,2018-09-05,Tech Solutions,185434,,,bench_norm_50000,2018
C-799459,2019-06-25,Servicios Unidos,6414158,,,bench_norm_50000,2019
C-627714,2016-04-10,Bajos LLC,13578,,,bench_norm_50000,2016
C-030327,2018-07-13,Bajos LLC,9794899,,,bench_norm_50000,2018
C-829731,2016-11-18,Servicios Unidos,2198259,,,bench_norm_50000,2017
C-449186,2013-03-11,Servicios Unidos,5768253,,,bench_norm_50000,2013
C-381786,2014-05-21,Construcciones PR,3258936,,,bench_norm_50000,2014
C-139867,2011-07-21,Acme Corp,930378,,,bench_norm_50000,2011
C-202136,2012-10-18,Tech Solutions,5075481,,,bench_norm_50000,2013
C-017629,2017-02-27,Bajos LLC,1776344,,,bench_norm_50000,2017
C-865381,2012-06-28,Bajos LLC,9147359,,,bench_norm_50000,2012
C-809344,2017-11-21,Island Builders,5611301,,,bench_norm_50000,2018
C-108107,2013-12-16,Bajos LLC,7143132,,,bench_norm_50000,2014
C-053407,2011-04-08,Bajos LLC,1414955,,,bench_norm_50000,2011
C-603808,2017-08-22,Marina Holdings,7303509,,,bench_norm_50000,2017
C-353710,2011-01-30,Global Supply,7050917,,,bench_norm_50000,2011
C-205054,2018-12-31,Marina Holdings,399604,,,bench_norm_50000,2019
C-339018,2012-08-27,Island Builders,2234091,,,bench_norm_50000,2012
C-289941,2010-05-01,Bajos LLC,5590529,,,bench_norm_50000,2010
C-578325,2019-01-08,Universal Contractors,4153668,,,bench_norm_50000,2019
C-377076,2011-12-05,Tech Solutions,727036,,,bench_norm_50000,2012
C-495413,2013-01-13,Acme Corp,9209027,,,bench_norm_50000,2013
C-943524,2012-09-19,Global Supply,7831179,,,bench_norm_50000,2012
C-779928,2015-11-19,Acme Corp,1831521,,,bench_norm_50000,2016
C-579712,2019-11-02,Island Builders,7275618,,,bench_norm_50000,2020
C-110254,2018-05-14,Construcciones PR,3509384,,,bench_norm_50000,2018
C-587316,2014-05-21,Tech Solutions,2598423,,,bench_norm_50000,2014
C-562627,2012-04-12,Servicios Unidos,6017252,,,bench_norm_50000,2012
C-788197,2016-04-09,Servicios Unidos,8225145,,,bench_norm_50000,2016
C-259520,2019-06-24,Tech Solutions,2010818,,,bench_norm_50000,2019
C-992939,2019-04-22,Island Builders,6653871,,,bench_norm_50000,2019
C-526048,2018-01-16,Servicios Unidos,4941622,,,bench_norm_50000,2018
C-511207,2015-06-28,Bajos LLC,3539740,,,bench_norm_50000,2015
C-923996,2013-01-08,Servicios Unidos,987276,,,bench_norm_50000,2013
C-192707,2016-05-03,Servicios Unidos,6322629,,,bench_norm_50000,2016
C-061296,2017-03-03,Marina Holdings,6030078,,,bench_norm_50000,2017
C-453718,2011-01-03,Construcciones PR,392459,,,bench_norm_50000,2011
C-806734,2010-07-08,Global Supply,2388100,,,bench_norm_50000,2010
C-411793,2011-10-15,Servicios Unidos,6635854,,,bench_norm_50000,2012
C-199928,2010-06-26,Acme Corp,4367546,,,bench_norm_50000,2010
C-149610,2012-03-03,Marina Holdings,3735225,,,bench_norm_50000,2012
C-754633,2016-02-05,Universal Contractors,8436639,,,bench_norm_50000,2016
C-014241,2019-04-27,Global Supply,8789489,,,bench_norm_50000,2019
C-304454,2015-08-03,Servicios Unidos,1303993,,,bench_norm_50000,2015
C-333017,2018-12-31,Marina Holdings,3483665,,,bench_norm_50000,2019
C-368625,2015-09-28,Bajos LLC,4424412,,,bench_norm_50000,2015
C-391120,2019-06-08,Tech Solutions,6926350,,,bench_norm_50000,2019
C-443474,2019-01-06,Tech Solutions,6726103,,,bench_norm_50000,2019
C-552599,2013-07-27,Tech Solutions,5043227,,,bench_norm_50000,2013
C-792188,2012-01-13,Universal Contractors,4459147,,,bench_norm_50000,2012
C-282131,2018-02-21,Construcciones PR,688447,,,bench_norm_50000,2018
C-767284,2011-09-03,Acme Corp,5504775,,,bench_norm_50000,2011
C-059949,2011-02-17,Island Builders,1718205,,,bench_norm_50000,2011
C-872512,2019-07-22,Bajos LLC,1674656,,,bench_norm_50000,2019
C-672127,2017-05-14,Tech Solutions,7585919,,,bench_norm_50000,2017
C-751870,2019-10-31,Bajos LLC,5442185,,,bench_norm_50000,2020
C-404950,2018-04-30,Universal Contractors,1885488,,,bench_norm_50000,2018
C-243828,2018-05-06,Bajos LLC,6990767,,,bench_norm_50000,2018
C-337788,2011-10-03,Universal Contractors,7371276,,,bench_norm_50000,2012
C-671766,2018-08-30,Island Builders,5873953,,,bench_norm_50000,2018
C-855217,2012-08-26,Bajos LLC,8313448,,,bench_norm_50000,2012
C-774670,2011-05-02,Global Supply,1683428,,,bench_norm_50000,2011
C-737509,2013-12-01,Universal Contractors,2829665,,,bench_norm_50000,2014
C-634312,2011-10-12,Global Supply,8929912,,,bench_norm_50000,2012
C-662207,2012-10-11,Bajos LLC,9519661,,,bench_norm_50000,2013
C-906247,2016-09-07,Bajos LLC,3724228,,,bench_norm_50000,2016
C-955128,2011-01-30,Marina Holdings,5561316,,,bench_norm_50000,2011
C-847239,2019-08-01,Tech Solutions,9770478,,,bench_norm_50000,2019
C-513548,2012-08-26,Bajos LLC,1163843,,,bench_norm_50000,2012
C-989399,2017-04-07,Servicios Unidos,4500220,,,bench_norm_50000,2017
C-888504,2016-07-12,Island Builders,3033905,,,bench_norm_50000,2016
C-529534,2010-06-06,Marina Holdings,6702394,,,bench_norm_50000,2010
C-431887,2011-09-19,Island Builders,9663707,,,bench_norm_50000,2011
C-383819,2018-02-25,Acme Corp,6469827,,,bench_norm_50000,2018
C-656892,2010-06-04,Universal Contractors,6608900,,,bench_norm_50000,2010
C-190655,2015-04-26,Construcciones PR,5946056,,,bench_norm_50000,2015
C-099070,2017-11-09,Acme Corp,9706437,,,bench_norm_50000,2018
C-662023,2011-10-29,Construcciones PR,4519909,,,bench_norm_50000,2012
C-037029,2019-10-05,Bajos LLC,2845212,,,bench_norm_50000,2020
C-320601,2015-04-13,Tech Solutions,4748282,,,bench_norm_50000,2015
C-313340,2011-05-27,Universal Contractors,6579578,,,bench_norm_50000,2011
C-329906,2014-12-20,Bajos LLC,830737,,,bench_norm_50000,2015
