contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-798927,2010-11-20,Tech Solutions,5627059,,,bench_norm_10000,2011
C-582798,2012-03-01,Bajos LLC,5206022,,,bench_norm_10000,2012
C-504718,2014-04-11,Global Supply,4048034,,,bench_norm_10000,2014
C-961995,2015-09-21,Servicios Unidos,2834560,,,bench_norm_10000,2015
C-405822,2012-06-10,Marina Holdings,8275535,,,bench_norm_10000,2012
C-030033,2019-07-07,Global Supply,2302634,,,bench_norm_10000,2019
C-116173,2014-07-10,Construcciones PR,7997765,,,bench_norm_10000,2014
C-909895,2010-07-12,Tech Solutions,8576806,,,bench_norm_10000,2010
C-445206,2014-11-22,Construcciones PR,502541,,,bench_norm_10000,2015
C-407618,2019-03-26,Construcciones PR,6712122,,,bench_norm_10000,2019
C-289586,2012-12-17,Bajos LLC,5348332,,,bench_norm_10000,2013
C-270716,2010-09-18,Servicios Unidos,7957650,,,bench_norm_10000,2010
C-682158,2010-02-23,Island Builders,6462197,,,bench_norm_10000,2010
C-587178,2010-04-28,Servicios Unidos,5588521,,,bench_norm_10000,2010
C-959403,2018-07-29,Construcciones PR,1071240,,,bench_norm_10000,2018
C-310139,2017-06-17,Construcciones PR,9947088,,,bench_norm_10000,2017
C-848389,2018-12-13,Tech Solutions,3542887,,,bench_norm_10000,2019
C-081440,2013-05-24,Servicios Unidos,4164235,,,bench_norm_10000,2013
C-633235,2016-07-04,Tech Solutions,1686301,,,bench_norm_10000,2016
C-370828,2011-10-01,Universal Contractors,4088784,,,bench_norm_10000,2012
C-608316,2019-02-20,Marina Holdings,4297393,,,bench_norm_10000,2019
C-886865,2016-04-04,Tech Solutions,408060,,,bench_norm_10000,2016
C-424206,2011-09-17,Island Builders,7312863,,,bench_norm_10000,2011
C-656289,2017-10-13,Tech Solutions,6456434,,,bench_norm_10000,2018
C-161828,2017-07-25,Global Supply,5103335,,,bench_norm_10000,2017
C-728300,2016-01-24,Global Supply,6854716,,,bench_norm_10000,2016
C-816662,2015-08-10,Universal Contractors,6809628,,,bench_norm_10000,2015
C-083858,2017-11-15,Island Builders,7018573,,,bench_norm_10000,2018
C-652844,2010-02-27,Global Supply,2648961,,,bench_norm_10000,2010
C-154151,2018-03-16,Island Builders,5288556,,,bench_norm_10000,2018
C-930148,2013-05-21,Tech Solutions,6716631,,,bench_norm_10000,2013
C-219419,2010-12-16,Island Builders,3892181,,,bench_norm_10000,2011
C-879764,2014-01-15,Bajos LLC,4023608,,,bench_norm_10000,2014
C-801625,2012-01-11,Bajos LLC,2632552,,,bench_norm_10000,2012
C-870401,2010-03-07,Universal Contractors,2280157,,,bench_norm_10000,2010
C-976391,2018-10-22,Bajos LLC,8487884,,,bench_norm_10000,2019
C-683489,2011-05-02,Marina Holdings,1258809,,,bench_norm_10000,2011
C-159530,2013-06-25,Global Supply,7079546,,,bench_norm_10000,2013
C-281451,2010-03-03,Servicios Unidos,1645505,,,bench_norm_10000,2010
C-766256,2017-05-23,Bajos LLC,6997303,,,bench_norm_10000,2017
C-830279,2010-10-03,Acme Corp,2184466,,,bench_norm_10000,2011
C-847993,2013-05-20,Construcciones PR,8565412,,,bench_norm_10000,2013
C-079166,2019-05-07,Servicios Unidos,4600183,,,bench_norm_10000,2019
C-688152,2015-07-17,Servicios Unidos,5866305,,,bench_norm_10000,2015
C-223778,2015-08-14,Island Builders,9931991,,,bench_norm_10000,2015
C-661187,2013-07-07,Acme Corp,5010057,,,bench_norm_10000,2013
C-485410,2011-02-28,Marina Holdings,7502104,,,bench_norm_10000,2011
C-380189,2010-12-24,Construcciones PR,3103455,,,bench_norm_10000,2011
C-589063,2016-01-27,Tech Solutions,4333966,,,bench_norm_10000,2016
C-204265,2013-04-23,Universal Contractors,3709781,,,bench_norm_10000,2013
C-511973,2013-09-08,Construcciones PR,8667171,,,bench_norm_10000,2013
C-196353,2018-06-25,Construcciones PR,6621108,,,bench_norm_10000,2018
C-849080,2011-09-08,Bajos LLC,7162152,,,bench_norm_10000,2011
C-038567,2018-08-26,Bajos LLC,7755260,,,bench_norm_10000,2018
C-979088,2018-02-10,Servicios Unidos,8456938,,,bench_norm_10000,2018
C-151122,2013-05-31,Universal Contractors,7587366,,,bench_norm_10000,2013
C-033943,2013-11-18,Island Builders,1470092,,,bench_norm_10000,2014
C-405580,2017-10-11,Acme Corp,3114346,,,bench_norm_10000,2018
C-800300,2016-05-05,Universal Contractors,6561856,,,bench_norm_10000,2016
C-480294,2016-10-22,Bajos LLC,3546857,,,bench_norm_10000,2017
C-063290,2016-02-01,Acme Corp,4761434,,,bench_norm_10000,2016
C-357151,2010-02-27,Global Supply,2183844,,,bench_norm_10000,2010
C-246032,2017-05-13,Tech Solutions,8265295,,,bench_norm_10000,2017
C-410135,2010-02-20,Bajos LLC,2447230,,,bench_norm_10000,2010
C-739669,2018-06-08,Marina Holdings,7429097,,,bench_norm_10000,2018
C-106087,2016-05-08,Tech Solutions,1422330,,,bench_norm_10000,2016
C-532015,2013-11-30,Global Supply,2983481,,,bench_norm_10000,2014
C-211124,2015-11-28,Island Builders,4814191,,,bench_norm_10000,2016
C-002344,2014-05-06,Bajos LLC,2444385,,,bench_norm_10000,2014
C-293135,2014-08-15,Island Builders,2282806,,,bench_norm_10000,2014
C-128678,2016-10-05,Tech Solutions,8949644,,,bench_norm_10000,2017
C-553583,2014-10-11,Construcciones PR,9039577,,,bench_norm_10000,2015
C-918063,2010-11-05,Acme Corp,6956387,,,bench_norm_10000,2011
C-890665,2018-12-30,Universal Contractors,9891340,,,bench_norm_10000,2019
C-402963,2019-04-15,Island Builders,1830991,,,bench_norm_10000,2019
C-830696,2016-07-20,Marina Holdings,1667183,,,bench_norm_10000,2016
C-822338,2019-09-27,Acme Corp,517076,,,bench_norm_10000,2019
C-228862,2015-04-20,Acme Corp,7234334,,,bench_norm_10000,2015
C-159866,2017-02-04,Acme Corp,6848060,,,bench_norm_10000,2017
C-311862,2016-02-29,Universal Contractors,7571127,,,bench_norm_10000,2016
C-678568,2011-10-23,Acme Corp,4002560,,,bench_norm_10000,2012
C-908633,2018-03-06,Island Builders,4240640,,,bench_norm_10000,2018
C-117445,2011-04-07,Bajos LLC,5480954,,,bench_norm_10000,2011
C-246766,2010-08-10,Universal Contractors,8911555,,,bench_norm_10000,2010
C-921830,2019-10-21,Universal Contractors,9677504,,,bench_norm_10000,2020
C-635979,2011-09-18,Acme Corp,5148149,,,bench_norm_10000,2011
C-866153,2017-04-30,Tech Solutions,9591254,,,bench_norm_10000,2017
C-082325,2011-04-20,Universal Contractors,7636191,,,bench_norm_10000,2011
C-418870,2013-12-26,Bajos LLC,7133104,,,bench_norm_10000,2014
C-568689,2018-02-27,Acme Corp,2635241,,,bench_norm_10000,2018
C-870663,2017-06-14,Global Supply,1425437,,,bench_norm_10000,2017
C-308347,2010-10-01,Island Builders,669541,,,bench_norm_10000,2011
C-910215,2014-09-07,Acme Corp,6173604,,,bench_norm_10000,2014
C-408978,2012-09-28,Bajos LLC,9897554,,,bench_norm_10000,2012
C-087326,2011-03-18,Global Supply,8412101,,,bench_norm_10000,2011
C-099342,2013-02-22,Servicios Unidos,6454917,,,bench_norm_10000,2013
C-141590,2015-12-18,Acme Corp,5100108,,,bench_norm_10000,2016
C-143526,2011-04-25,Island Builders,6166097,,,bench_norm_10000,2011
C-916709,2011-06-11,Bajos LLC,4924556,,,bench_norm_10000,2011
C-745798,2017-09-30,Acme Corp,6460588,,,bench_norm_10000,2017
C-867890,2014-05-28,Bajos LLC,5648126,,,bench_norm_10000,2014
C-154361,2010-10-21,Bajos LLC,8590153,,,bench_norm_10000,2011
C-389722,2010-03-12,Acme Corp,1777653,,,bench_norm_10000,2010
C-246973,2016-07-11,Servicios Unidos,9276900,,,bench_norm_10000,2016
C-519912,2014-03-26,Global Supply,4143588,,,bench_norm_10000,2014
C-125906,2014-05-30,Servicios Unidos,9338572,,,bench_norm_10000,2014
C-559046,2017-05-08,Bajos LLC,6872509,,,bench_norm_10000,2017
C-266431,2015-04-04,Bajos LLC,5227238,,,bench_norm_10000,2015
C-134484,2014-04-16,Universal Contractors,1251255,,,bench_norm_10000,2014
C-456087,2019-01-09,Servicios Unidos,7965136,,,bench_norm_10000,2019
C-664313,2015-05-29,Servicios Unidos,9311542,,,bench_norm_10000,2015
C-558765,2018-11-24,Universal Contractors,4466026,,,bench_norm_10000,2019
C-685230,2012-08-22,Marina Holdings,255008,,,bench_norm_10000,2012
C-129441,2019-03-04,Acme Corp,8963819,,,bench_norm_10000,2019
C-861128,2013-07-25,Bajos LLC,3486559,,,bench_norm_10000,2013
C-154489,2018-02-26,Servicios Unidos,8971663,,,bench_norm_10000,2018
C-898431,2012-08-09,Construcciones PR,1747830,,,bench_norm_10000,2012
C-058149,2016-11-04,Tech Solutions,6260160,,,bench_norm_10000,2017
C-278719,2012-02-09,Tech Solutions,4975053,,,bench_norm_10000,2012
C-301508,2010-01-12,Bajos LLC,7199339,,,bench_norm_10000,2010
C-175606,2012-07-12,Acme Corp,7667544,,,bench_norm_10000,2012
C-161449,2015-07-21,Bajos LLC,1340493,,,bench_norm_10000,2015
C-857371,2013-01-07,Island Builders,6772806,,,bench_norm_10000,2013
C-403582,2013-10-05,Marina Holdings,6658337,,,bench_norm_10000,2014
C-467266,2013-06-28,Universal Contractors,7939029,,,bench_norm_10000,2013
C-627931,2010-01-01,Construcciones PR,1373101,,,bench_norm_10000,2010
C-756616,2019-08-22,Global Supply,998974,,,bench_norm_10000,2019
C-121832,2016-01-27,Bajos LLC,6947822,,,bench_norm_10000,2016
C-064692,2015-01-29,Marina Holdings,2920037,,,bench_norm_10000,2015
C-575300,2017-08-18,Marina Holdings,9960451,,,bench_norm_10000,2017
C-093516,2011-10-13,Construcciones PR,2415028,,,bench_norm_10000,2012
C-564244,2014-06-05,Bajos LLC,3100379,,,bench_norm_10000,2014
C-148237,2016-12-30,Construcciones PR,3459286,,,bench_norm_10000,2017
C-344509,2017-04-05,Acme Corp,4952645,,,bench_norm_10000,2017
C-479405,2016-06-16,Island Builders,8456086,,,bench_norm_10000,2016
C-402707,2011-08-11,Acme Corp,7164250,,,bench_norm_10000,2011
C-578800,2019-09-09,Construcciones PR,7219022,,,bench_norm_10000,2019
C-449307,2018-02-06,Global Supply,288972,,,bench_norm_10000,2018
C-700664,2011-10-11,Tech Solutions,4916573,,,bench_norm_10000,2012
C-167961,2012-03-29,Tech Solutions,9531298,,,bench_norm_10000,2012
C-756020,2017-03-01,Servicios Unidos,8788116,,,bench_norm_10000,2017
C-926684,2015-02-20,Construcciones PR,7657032,,,bench_norm_10000,2015
C-581117,2014-03-13,Servicios Unidos,9933164,,,bench_norm_10000,2014
C-659747,2016-02-05,Island Builders,6614698,,,bench_norm_10000,2016
C-858031,2012-03-03,Marina Holdings,6385646,,,bench_norm_10000,2012
C-391721,2012-05-20,Bajos LLC,9007621,,,bench_norm_10000,2012
C-170685,2015-01-15,Island Builders,6581092,,,bench_norm_10000,2015
C-244530,2018-07-01,Construcciones PR,2652245,,,bench_norm_10000,2018
C-101469,2019-03-14,Servicios Unidos,7938562,,,bench_norm_10000,2019
C-548488,2019-04-21,Universal Contractors,2704323,,,bench_norm_10000,2019
C-854996,2016-08-15,Servicios Unidos,2551245,,,bench_norm_10000,2016
C-254208,2019-06-13,Servicios Unidos,6944745,,,bench_norm_10000,2019
C-234358,2016-09-13,Acme Corp,2329720,,,bench_norm_10000,2016
C-011108,2010-11-30,Servicios Unidos,7902595,,,bench_norm_10000,2011
C-847598,2016-08-23,Acme Corp,2843931,,,bench_norm_10000,2016
C-452835,2011-09-20,Marina Holdings,5699092,,,bench_norm_10000,2011
C-544448,2019-10-05,Servicios Unidos,5901366,,,bench_norm_10000,2020
C-059216,2016-07-26,Acme Corp,9021247,,,bench_norm_10000,2016
C-537351,2013-05-18,Island Builders,96173,,,bench_norm_10000,2013
C-982700,2018-09-09,Bajos LLC,7100546,,,bench_norm_10000,2018
C-735186,2018-07-26,Servicios Unidos,5341480,,,bench_norm_10000,2018
C-342602,2015-08-23,Servicios Unidos,6834769,,,bench_norm_10000,2015
C-144648,2017-04-16,Construcciones PR,5482255,,,bench_norm_10000,2017
C-649717,2011-09-03,Bajos LLC,8195264,,,bench_norm_10000,2011
C-732977,2011-03-30,Marina Holdings,4055697,,,bench_norm_10000,2011
C-938075,2016-05-31,Tech Solutions,5068162,,,bench_norm_10000,2016
C-177714,2012-12-11,Island Builders,8397790,,,bench_norm_10000,2013
C-871055,2016-09-29,Island Builders,8523681,,,bench_norm_10000,2016
C-930961,2013-04-25,Bajos LLC,7343651,,,bench_norm_10000,2013
C-962917,2013-02-06,Bajos LLC,7025989,,,bench_norm_10000,2013
C-608351,2010-10-27,Servicios Unidos,6648669,,,bench_norm_10000,2011
C-827173,2013-02-03,Marina Holdings,4255260,,,bench_norm_10000,2013
C-911734,2014-04-09,Acme Corp,3188113,,,bench_norm_10000,2014
C-978054,2013-01-21,Island Builders,535466,,,bench_norm_10000,2013
C-894901,2011-06-12,Acme Corp,1145334,,,bench_norm_10000,2011
C-315334,2015-02-11,Acme Corp,8153354,,,bench_norm_10000,2015
C-408582,2012-04-15,Global Supply,2582915,,,bench_norm_10000,2012
C-193891,2017-08-29,Universal Contractors,7641784,,,bench_norm_10000,2017
C-842912,2016-04-11,Acme Corp,1467466,,,bench_norm_10000,2016
C-717610,2019-02-01,Marina Holdings,5741905,,,bench_norm_10000,2019
C-143204,2012-03-20,Acme Corp,2527022,,,bench_norm_10000,2012
C-427521,2019-11-05,Global Supply,9727104,,,bench_norm_10000,2020
C-226474,2016-04-25,Tech Solutions,3336580,,,bench_norm_10000,2016
C-497342,2017-08-24,Construcciones PR,8823430,,,bench_norm_10000,2017
C-550048,2016-07-10,Marina Holdings,378959,,,bench_norm_10000,2016
C-828430,2013-06-02,Servicios Unidos,9945880,,,bench_norm_10000,2013
C-097940,2017-09-17,Universal Contractors,4016689,,,bench_norm_10000,2017
C-410835,2017-09-01,Global Supply,9111412,,,bench_norm_10000,2017
C-104352,2017-08-04,Bajos LLC,2681153,,,bench_norm_10000,2017
C-197380,2014-12-27,Acme Corp,387915,,,bench_norm_10000,2015
C-949300,2013-03-27,Acme Corp,3901423,,,bench_norm_10000,2013
C-477483,2017-02-25,Universal Contractors,2347556,,,bench_norm_10000,2017
C-601741,2013-03-19,Universal Contractors,5083458,,,bench_norm_10000,2013
C-581057,2012-10-26,Servicios Unidos,8770825,,,bench_norm_10000,2013
C-728368,2016-02-21,Servicios Unidos,4360896,,,bench_norm_10000,2016
C-705053,2011-02-15,Construcciones PR,3312672,,,bench_norm_10000,2011
C-198773,2018-02-17,Acme Corp,2734351,,,bench_norm_10000,2018
C-130913,2015-02-04,Tech Solutions,5895358,,,bench_norm_10000,2015
C-352220,2015-07-08,Bajos LLC,762388,,,bench_norm_10000,2015
C-142198,2014-07-23,Island Builders,7670335,,,bench_norm_10000,2014
C-629176,2017-08-26,Marina Holdings,241735,,,bench_norm_10000,2017
C-288893,2014-11-24,Marina Holdings,2865592,,,bench_norm_10000,2015
C-618261,2016-08-30,Marina Holdings,3443065,,,bench_norm_10000,2016
C-437204,2017-10-11,Marina Holdings,6493825,,,bench_norm_10000,2018
C-172255,2017-04-05,Tech Solutions,5218743,,,bench_norm_10000,2017
C-417366,2015-01-21,Bajos LLC,7607445,,,bench_norm_10000,2015
C-943781,2014-09-04,Servicios Unidos,3974169,,,bench_norm_10000,2014
C-389319,2018-04-25,Tech Solutions,329306,,,bench_norm_10000,2018
C-687932,2012-08-29,Marina Holdings,6928347,,,bench_norm_10000,2012
C-836852,2010-09-10,Island Builders,9861410,,,bench_norm_10000,2010
C-417472,2013-10-22,Universal Contractors,5435204,,,bench_norm_10000,2014
C-239221,2010-10-28,Construcciones PR,5196795,,,bench_norm_10000,2011
C-631234,2010-02-24,Bajos LLC,4659120,,,bench_norm_10000,2010
C-359132,2014-03-08,Marina Holdings,9990010,,,bench_norm_10000,2014
C-914169,2019-02-03,Construcciones PR,2991928,,,bench_norm_10000,2019
C-712666,2017-10-16,Servicios Unidos,4866975,,,bench_norm_10000,2018
C-595891,2011-11-08,Tech Solutions,820276,,,bench_norm_10000,2012
C-786813,2010-02-08,Acme Corp,8724120,,,bench_norm_10000,2010
C-435795,2018-03-14,Bajos LLC,8604110,,,bench_norm_10000,2018
C-465625,2014-09-07,Servicios Unidos,6916277,,,bench_norm_10000,2014
C-731588,2011-05-16,Island Builders,5789206,,,bench_norm_10000,2011
C-202666,2018-05-31,Acme Corp,3938539,,,bench_norm_10000,2018
C-166913,2018-05-12,Island Builders,1861327,,,bench_norm_10000,2018
C-101998,2010-08-06,Marina Holdings,7754624,,,bench_norm_10000,2010
C-888743,2015-02-16,Construcciones PR,476436,,,bench_norm_10000,2015
C-274491,2010-05-07,Servicios Unidos,9016640,,,bench_norm_10000,2010
C-918724,2016-12-03,Island Builders,2520596,,,bench_norm_10000,2017
C-482505,2017-04-24,Island Builders,1475781,,,bench_norm_10000,2017
C-698944,2016-07-02,Universal Contractors,2253253,,,bench_norm_10000,2016
C-972634,2016-02-02,Servicios Unidos,6869755,,,bench_norm_10000,2016
C-770968,2016-08-21,Bajos LLC,8414860,,,bench_norm_10000,2016
C-574191,2017-12-19,Bajos LLC,8709320,,,bench_norm_10000,2018
C-489366,2018-10-22,Construcciones PR,8055465,,,bench_norm_10000,2019
C-416340,2016-03-22,Universal Contractors,5075214,,,bench_norm_10000,2016
C-976871,2018-07-08,Servicios Unidos,5173,,,bench_norm_10000,2018
C-003477,2016-10-27,Servicios Unidos,1586873,,,bench_norm_10000,2017
C-732362,2015-04-26,Tech Solutions,1596501,,,bench_norm_10000,2015
C-645016,2014-03-20,Tech Solutions,5810541,,,bench_norm_10000,2014
C-105217,2010-06-06,Universal Contractors,9954086,,,bench_norm_10000,2010
C-566252,2019-10-19,Universal Contractors,6878348,,,bench_norm_10000,2020
C-405084,2018-09-06,Acme Corp,8498703,,,bench_norm_10000,2018
C-447462,2018-03-03,Servicios Unidos,7702203,,,bench_norm_10000,2018
C-982979,2014-08-24,Servicios Unidos,7410688,,,bench_norm_10000,2014
C-814632,2018-08-22,Tech Solutions,6546965,,,bench_norm_10000,2018
C-921026,2010-05-02,Construcciones PR,9536417,,,bench_norm_10000,2010
C-050744,2012-01-25,Global Supply,3124160,,,bench_norm_10000,2012
C-578788,2018-07-13,Global Supply,2001882,,,bench_norm_10000,2018
C-202378,2010-08-22,Construcciones PR,8335812,,,bench_norm_10000,2010
C-757362,2016-05-11,Island Builders,2148366,,,bench_norm_10000,2016
C-242106,2014-07-16,Marina Holdings,573825,,,bench_norm_10000,2014
C-940393,2015-05-17,Marina Holdings,9600369,,,bench_norm_10000,2015
C-924171,2018-10-07,Servicios Unidos,3634668,,,bench_norm_10000,2019
C-585316,2012-10-31,Construcciones PR,481682,,,bench_norm_10000,2013
C-395421,2015-02-27,Tech Solutions,5519473,,,bench_norm_10000,2015
C-629190,2014-12-27,Tech Solutions,7724242,,,bench_norm_10000,2015
C-815790,2016-07-29,Bajos LLC,9701766,,,bench_norm_10000,2016
C-955394,2016-06-26,Marina Holdings,287882,,,bench_norm_10000,2016
C-830127,2016-12-26,Universal Contractors,3702723,,,bench_norm_10000,2017
C-946441,2013-06-24,Tech Solutions,3745898,,,bench_norm_10000,2013
C-609151,2017-11-25,Bajos LLC,6559542,,,bench_norm_10000,2018
C-248898,2012-12-06,Island Builders,9643833,,,bench_norm_10000,2013
C-444935,2016-10-28,Island Builders,309520,,,bench_norm_10000,2017
C-693165,2010-02-21,Acme Corp,7848636,,,bench_norm_10000,2010
C-763356,2018-12-26,Global Supply,4720236,,,bench_norm_10000,2019
C-417232,2018-01-30,Island Builders,2611092,,,bench_norm_10000,2018
C-219372,2017-03-06,Servicios Unidos,5706447,,,bench_norm_10000,2017
C-068845,2011-10-01,Tech Solutions,3867775,,,bench_norm_10000,2012
C-987587,2013-08-17,Marina Holdings,6518319,,,bench_norm_10000,2013
C-961029,2019-09-21,Island Builders,6070280,,,bench_norm_10000,2019
C-286639,2013-08-30,Global Supply,9347287,,,bench_norm_10000,2013
C-931063,2018-05-18,Global Supply,7236297,,,bench_norm_10000,2018
C-334198,2018-09-07,Marina Holdings,4091411,,,bench_norm_10000,2018
C-608558,2015-09-18,Acme Corp,9522016,,,bench_norm_10000,2015
C-461115,2010-10-13,Servicios Unidos,8242031,,,bench_norm_10000,2011
C-659941,2012-10-29,Tech Solutions,5574583,,,bench_norm_10000,2013
C-371316,2014-03-21,Global Supply,9494604,,,bench_norm_10000,2014
C-826834,2014-03-22,Marina Holdings,7196910,,,bench_norm_10000,2014
C-952338,2016-12-27,Tech Solutions,1901037,,,bench_norm_10000,2017
C-943804,2016-01-09,Servicios Unidos,78525,,,bench_norm_10000,2016
C-028354,2019-10-02,Acme Corp,8307198,,,bench_norm_10000,2020
C-636637,2016-08-11,Acme Corp,4183345,,,bench_norm_10000,2016
C-900060,2016-10-11,Island Builders,9870234,,,bench_norm_10000,2017
C-043598,2017-04-24,Marina Holdings,8707258,,,bench_norm_10000,2017
C-309170,2012-01-20,Global Supply,6558107,,,bench_norm_10000,2012
C-506207,2019-09-23,Global Supply,2024641,,,bench_norm_10000,2019
C-220838,2018-04-22,Acme Corp,5529922,,,bench_norm_10000,2018
C-223218,2018-03-04,Universal Contractors,3523369,,,bench_norm_10000,2018
C-320741,2015-11-04,Servicios Unidos,2964618,,,bench_norm_10000,2016
C-470319,2011-11-08,Marina Holdings,4558267,,,bench_norm_10000,2012
C-721601,2013-08-19,Construcciones PR,4911517,,,bench_norm_10000,2013
C-977480,2019-04-13,Global Supply,1633221,,,bench_norm_10000,2019
C-824759,2013-01-10,Tech Solutions,3798910,,,bench_norm_10000,2013
C-678408,2016-03-21,Tech Solutions,7219043,,,bench_norm_10000,2016
C-876045,2013-04-26,Bajos LLC,2818118,,,bench_norm_10000,2013
C-117222,2010-03-22,Marina Holdings,7154584,,,bench_norm_10000,2010
C-013016,2018-07-27,Island Builders,2832438,,,bench_norm_10000,2018
C-476098,2014-03-03,Construcciones PR,8639435,,,bench_norm_10000,2014
C-238958,2013-01-19,Bajos LLC,1990307,,,bench_norm_10000,2013
