contract_number,Date Signed,Vendor Name,Award Amount
C-795086,"Sep 12, 2013",Universal Contractors,"$8,299,036"
C-787830,02/26/2018,Island Builders,"$8,626,533"
C-725089,09/14/2013,Global Supply,"$9,021,341"
C-386478,"Apr 25, 2010",Construcciones PR,"$6,374,205"
C-773618,"Sep 09, 2012",Marina Holdings,"$6,959,825"
C-178614,11/04/2010,Bajos LLC,"$1,579,955"
C-328666,2018-09-02,Marina Holdings,"$7,896,893"
C-803914,01/23/2015,Bajos LLC,"$5,734,117"
C-610983,05/30/2016,Servicios Unidos,"$5,260,559"
C-533746,2018-04-30,Bajos LLC,"$2,306,578"
C-915529,"Mar 25, 2019",Construcciones PR,"$8,656,448"
C-470606,04/09/2013,Tech Solutions,"$5,163,579"
C-562841,"Aug 12, 2014",Bajos LLC,"$3,387,275"
C-508206,"Feb 04, 2013",Servicios Unidos,"$9,790,021"
C-263887,2010-06-25,Construcciones PR,"$9,691,336"
C-760313,2010-09-17,Servicios Unidos,"$964,891"
C-459989,2014-06-27,Bajos LLC,"$5,393,486"
C-006487,03/03/2010,Acme Corp,"$2,052,605"
C-188537,07/22/2012,Acme Corp,"$6,333,193"
C-835583,2017-06-20,Island Builders,"$8,613,098"
C-716542,"Jul 16, 2019",Universal Contractors,"$6,312,639"
C-173985,2011-02-01,Tech Solutions,"$9,198,119"
C-607413,2010-11-21,Universal Contractors,"$2,621,673"
C-473219,2010-02-25,Tech Solutions,"$3,405,113"
C-576121,2010-10-21,Servicios Unidos,"$6,580,538"
C-758761,03/10/2010,Bajos LLC,"$510,345"
C-638130,10/30/2010,Marina Holdings,"$757,332"
C-105507,10/06/2011,Marina Holdings,"$5,799,838"
C-584065,03/01/2013,Marina Holdings,"$8,378,170"
C-743145,"Jan 08, 2016",Acme Corp,"$9,688,885"
C-054808,10/29/2011,Universal Contractors,"$1,886,467"
C-885358,02/24/2013,Servicios Unidos,"$2,570,272"
C-113880,2012-10-27,Bajos LLC,"$1,721,038"
C-886703,2010-11-10,Servicios Unidos,"$1,593,027"
C-895089,2010-08-19,Island Builders,"$1,304,563"
C-271179,2012-07-14,Bajos LLC,"$308,293"
C-687922,"Mar 31, 2017",Servicios Unidos,"$7,675,183"
C-872320,2015-02-02,Acme Corp,"$3,680,155"
C-426427,03/24/2011,Global Supply,"$8,059,021"
C-229622,"Feb 15, 2010",Marina Holdings,"$2,614,756"
C-252895,2017-07-08,Marina Holdings,"$635,641"
C-007989,"Jan 21, 2012",Universal Contractors,"$7,378,805"
C-096177,07/15/2015,Servicios Unidos,"$78,790"
C-993502,"Jan 26, 2013",Universal Contractors,"$6,626,769"
C-438333,08/05/2010,Marina Holdings,"$106,710"
C-468793,"Jan 10, 2014",Island Builders,"$4,579,240"
C-990547,"May 11, 2012",Universal Contractors,"$7,279,557"
C-912842,"Oct 09, 2014",Bajos LLC,"$8,957,397"
C-054158,2012-01-31,Acme Corp,"$2,343,164"
C-361502,2016-05-23,Bajos LLC,"$6,599,053"
C-178948,"Nov 20, 2018",Bajos LLC,"$5,689,035"
C-682053,09/04/2010,Construcciones PR,"$467,814"
C-598200,07/27/2014,Construcciones PR,"$4,907,958"
C-139818,2010-09-20,Universal Contractors,"$8,364,037"
C-022534,"Jul 02, 2018",Marina Holdings,"$6,749,900"
C-766320,12/27/2016,Acme Corp,"$6,093,216"
C-219325,2014-11-15,Island Builders,"$4,634,697"
C-389653,08/16/2015,Construcciones PR,"$2,164,270"
C-328396,"Jun 20, 2012",Construcciones PR,"$9,679,073"
C-983319,2014-04-13,Tech Solutions,"$1,890,666"
C-143302,10/12/2013,Tech Solutions,"$7,037,468"
C-621256,2011-11-05,Global Supply,"$4,404,468"
C-643773,"May 10, 2010",Acme Corp,"$8,470,274"
C-448049,"Jul 09, 2019",Island Builders,"$6,037,874"
C-587828,10/21/2018,Bajos LLC,"$1,492,718"
C-005453,12/11/2019,Global Supply,"$2,876,288"
C-825713,2015-12-18,Bajos LLC,"$9,367,128"
C-503748,10/30/2016,Tech Solutions,"$1,433,520"
C-383925,10/12/2012,Servicios Unidos,"$9,835,798"
C-497959,2016-12-07,Construcciones PR,"$70,531"
C-604727,2014-04-28,Bajos LLC,"$2,229,620"
C-127171,10/13/2018,Acme Corp,"$9,719,577"
C-639927,"Sep 26, 2018",Island Builders,"$8,196,374"
C-577334,01/20/2016,Marina Holdings,"$8,489,932"
C-023447,2012-03-01,Marina Holdings,"$8,551,941"
C-775181,2015-09-14,Universal Contractors,"$1,067,510"
C-186673,"Oct 20, 2017",Construcciones PR,"$8,834,734"
C-289973,07/26/2019,Servicios Unidos,"$8,229,079"
C-509801,02/20/2010,Global Supply,"$9,186,354"
C-447834,2013-08-28,Global Supply,"$903,472"
C-411696,"Sep 03, 2011",Acme Corp,"$7,068,715"
C-449565,09/28/2012,Construcciones PR,"$4,371,035"
C-168824,"Oct 16, 2018",Acme Corp,"$5,549,241"
C-462596,02/24/2018,Acme Corp,"$8,828,088"
C-938476,"Jul 12, 2014",Construcciones PR,"$2,291,615"
C-657516,"Jul 02, 2010",Island Builders,"$3,112,022"
C-157829,02/23/2019,Bajos LLC,"$5,068,969"
C-068424,2010-06-06,Construcciones PR,"$9,040,211"
C-183793,"Jul 23, 2019",Construcciones PR,"$2,267,980"
C-525733,01/22/2018,Bajos LLC,"$3,240,098"
C-917274,11/25/2015,Global Supply,"$2,863,869"
C-646608,"Dec 08, 2013",Marina Holdings,"$4,449,149"
C-345552,"Apr 21, 2010",Tech Solutions,"$1,991,063"
C-600257,2015-04-19,Servicios Unidos,"$5,858,632"
C-258506,"Dec 08, 2018",Servicios Unidos,"$3,873,556"
C-890502,"Aug 10, 2011",Tech Solutions,"$3,329,850"
C-690494,10/25/2010,Global Supply,"$7,394,594"
C-065306,2010-06-11,Global Supply,"$7,977,030"
C-641797,10/29/2014,Tech Solutions,"$1,604,548"
C-860715,"Sep 08, 2014",Bajos LLC,"$7,657,450"
C-180191,"Oct 03, 2017",Universal Contractors,"$4,901,547"
C-332221,"Nov 10, 2014",Servicios Unidos,"$514,223"
C-101200,"Oct 27, 2013",Island Builders,"$9,365,825"
C-578743,"Jul 29, 2015",Global Supply,"$4,504,710"
C-660257,03/21/2014,Servicios Unidos,"$5,375,542"
C-685001,"Jun 18, 2019",Construcciones PR,"$2,266,490"
C-224502,"Mar 14, 2018",Island Builders,"$2,680,645"
C-414838,07/22/2017,Universal Contractors,"$1,194,861"
C-945837,2018-08-22,Acme Corp,"$6,406,133"
C-823405,"Feb 01, 2010",Universal Contractors,"$3,116,538"
C-254216,2011-02-28,Island Builders,"$982,484"
C-131654,02/22/2015,Acme Corp,"$7,622,312"
C-580663,"Jul 17, 2016",Universal Contractors,"$1,482,680"
C-849552,2013-12-24,Construcciones PR,"$4,199,620"
C-883789,"Apr 12, 2013",Universal Contractors,"$5,130,492"
C-760444,04/15/2015,Bajos LLC,"$9,309,446"
C-873817,"Oct 11, 2014",Global Supply,"$1,843,970"
C-764605,"Apr 13, 2012",Servicios Unidos,"$6,017,352"
C-087547,2014-11-18,Construcciones PR,"$6,951,519"
C-785786,"Apr 15, 2015",Servicios Unidos,"$6,789,755"
C-238624,01/04/2010,Universal Contractors,"$9,647,895"
C-487534,07/13/2019,Universal Contractors,"$4,815,324"
C-438002,2016-12-07,Global Supply,"$3,694,208"
C-048320,2010-10-12,Acme Corp,"$303,991"
C-554368,2013-03-22,Acme Corp,"$7,837,538"
C-062863,06/10/2014,Universal Contractors,"$173,714"
C-741816,"Mar 11, 2013",Global Supply,"$9,170,097"
C-085401,2014-11-12,Marina Holdings,"$1,678,003"
C-458318,"Nov 06, 2015",Acme Corp,"$7,049,378"
C-895987,06/09/2012,Bajos LLC,"$2,506,302"
C-228748,2016-02-18,Tech Solutions,"$6,924,544"
C-205335,2011-07-25,Bajos LLC,"$4,054,865"
C-441880,2016-01-22,Acme Corp,"$7,366,403"
C-546657,"May 30, 2013",Acme Corp,"$1,531,516"
C-453233,01/03/2010,Marina Holdings,"$3,352,431"
C-046306,"Jan 08, 2015",Construcciones PR,"$342,126"
C-671535,2011-08-18,Bajos LLC,"$3,954,175"
C-720348,2016-07-25,Island Builders,"$1,934,630"
C-083527,"Jul 06, 2014",Construcciones PR,"$4,633,198"
C-446580,02/18/2014,Marina Holdings,"$9,622,960"
C-956225,"Sep 05, 2017",Tech Solutions,"$8,715,835"
C-929192,08/12/2015,Marina Holdings,"$6,283,988"
C-879496,2019-09-28,Island Builders,"$954,431"
C-853203,"Aug 24, 2011",Bajos LLC,"$1,020,608"
C-447527,"Aug 24, 2018",Tech Solutions,"$172,185"
C-315442,01/29/2010,Island Builders,"$7,764,899"
C-192217,04/19/2012,Construcciones PR,"$2,741,796"
C-389528,05/16/2015,Global Supply,"$5,410,603"
C-317811,08/21/2015,Bajos LLC,"$403,183"
C-548042,"Dec 02, 2011",Bajos LLC,"$601,409"
C-549516,2018-04-25,Island Builders,"$4,258,766"
C-828473,"Mar 07, 2014",Universal Contractors,"$5,471,713"
C-858719,09/24/2013,Tech Solutions,"$2,823,437"
C-035243,"Feb 10, 2016",Bajos LLC,"$6,528,074"
C-053039,"Jan 05, 2013",Servicios Unidos,"$1,001,698"
C-078329,01/17/2012,Island Builders,"$3,603,193"
C-104277,2016-08-31,Servicios Unidos,"$8,087,481"
C-941393,11/06/2017,Bajos LLC,"$8,741,831"
C-905935,2018-06-04,Construcciones PR,"$8,195,917"
C-438400,2018-10-08,Marina Holdings,"$3,394,788"
C-297010,09/09/2015,Construcciones PR,"$7,078,198"
C-575130,"May 27, 2018",Tech Solutions,"$2,085,062"
C-471114,2015-07-22,Bajos LLC,"$8,337,112"
C-490432,11/14/2012,Marina Holdings,"$3,602,013"
C-546333,07/16/2012,Bajos LLC,"$8,311,147"
C-704687,12/25/2010,Servicios Unidos,"$3,224,143"
C-968034,02/04/2019,Island Builders,"$6,239,529"
C-285164,2019-01-18,Servicios Unidos,"$3,473,287"
C-150796,"Jun 02, 2016",Marina Holdings,"$484,253"
C-807110,2015-03-16,Island Builders,"$2,305,983"
C-001949,2012-09-17,Universal Contractors,"$872,064"
C-241219,2012-11-27,Servicios Unidos,"$9,797,654"
C-320073,2014-11-09,Servicios Unidos,"$7,950,116"
C-017130,2015-06-04,Universal Contractors,"$9,173,296"
C-539299,"Oct 28, 2019",Acme Corp,"$6,124,696"
C-649465,2010-06-27,Acme Corp,"$3,355,407"
C-786561,2015-06-10,Acme Corp,"$7,446,072"
C-750213,2017-06-05,Servicios Unidos,"$2,749,260"
C-809060,2015-07-11,Construcciones PR,"$8,273,167"
C-996727,02/08/2017,Marina Holdings,"$3,629,653"
C-742588,"Apr 07, 2012",Global Supply,"$9,460,191"
C-141195,"May 26, 2013",Acme Corp,"$3,246,547"
C-420460,2018-09-05,Global Supply,"$3,404,613"
C-326824,"Apr 13, 2015",Acme Corp,"$4,141,339"
C-610468,"Feb 17, 2018",Universal Contractors,"$8,000,084"
C-950832,2018-02-09,Construcciones PR,"$4,893,575"
C-756344,02/24/2015,Acme Corp,"$8,108,808"
C-712233,2018-01-20,Global Supply,"$5,237,347"
C-098984,"May 13, 2012",Universal Contractors,"$4,598,887"
C-977216,2018-09-14,Construcciones PR,"$4,174,226"
C-369563,"May 10, 2011",Marina Holdings,"$8,790,564"
C-074464,"Dec 08, 2017",Servicios Unidos,"$4,271,728"
C-903080,"Mar 25, 2012",Acme Corp,"$3,727,231"
C-765138,"Nov 29, 2010",Acme Corp,"$7,962,422"
C-430721,2015-06-17,Acme Corp,"$8,517,192"
C-748001,"May 08, 2019",Tech Solutions,"$7,756,617"
C-334214,"May 06, 2014",Tech Solutions,"$8,667,613"
C-553268,2019-09-04,Global Supply,"$2,827,083"
C-555601,"Nov 14, 2017",Marina Holdings,"$3,757,689"
C-193590,2011-09-01,Marina Holdings,"$4,497,589"
C-689947,06/25/2014,Global Supply,"$1,059,366"
C-698155,09/13/2014,Universal Contractors,"$5,791,885"
C-362272,"Dec 15, 2018",Marina Holdings,"$8,668,135"
C-424950,05/12/2012,Tech Solutions,"$6,748,171"
C-185847,"May 19, 2015",Construcciones PR,"$1,790,233"
C-808793,"Jul 17, 2017",Tech Solutions,"$7,606,464"
C-959979,"Aug 08, 2013",Servicios Unidos,"$3,592,407"
C-047151,10/03/2011,Construcciones PR,"$2,457,788"
C-454576,2017-10-12,Universal Contractors,"$4,256,018"
C-896182,12/29/2010,Universal Contractors,"$4,541,251"
C-617975,08/29/2017,Construcciones PR,"$8,996,779"
C-296527,2017-05-09,Island Builders,"$4,026,837"
C-024973,07/04/2016,Construcciones PR,"$2,378,242"
C-016217,2011-04-13,Global Supply,"$8,297,308"
C-789923,02/20/2018,Island Builders,"$4,814,143"
C-134812,"Sep 22, 2010",Construcciones PR,"$9,381,854"
C-711911,2010-07-22,Marina Holdings,"$5,512,390"
C-526091,03/23/2015,Tech Solutions,"$3,088,077"
C-680294,"Apr 08, 2011",Bajos LLC,"$7,334,633"
C-955204,06/18/2019,Global Supply,"$1,865,160"
C-147491,2010-12-14,Tech Solutions,"$9,616,940"
C-378893,"Mar 20, 2018",Servicios Unidos,"$2,265,371"
C-757754,"Jul 20, 2011",Tech Solutions,"$7,605,858"
C-614816,"Sep 14, 2010",Tech Solutions,"$996,775"
C-382944,"Dec 27, 2011",Global Supply,"$7,430,885"
C-170176,"Mar 14, 2014",Global Supply,"$6,213,887"
C-142867,2012-11-21,Island Builders,"$5,638,762"
C-792448,2016-08-19,Island Builders,"$2,001,777"
C-528924,05/31/2015,Bajos LLC,"$5,760,220"
C-776142,2015-10-23,Island Builders,"$1,740,831"
C-183906,"Dec 23, 2011",Universal Contractors,"$876,412"
C-149570,2016-06-07,Global Supply,"$9,431,970"
C-677861,2016-04-18,Island Builders,"$6,833,056"
C-958476,"Sep 09, 2012",Global Supply,"$8,230,049"
C-994491,2017-10-03,Bajos LLC,"$2,324,727"
C-717154,"Apr 06, 2010",Universal Contractors,"$7,018,083"
C-174157,09/26/2013,Marina Holdings,"$8,114,466"
C-535377,2016-07-22,Island Builders,"$8,100,681"
C-298461,2016-02-21,Global Supply,"$9,875,626"
C-683065,02/19/2016,Construcciones PR,"$4,526,613"
C-058426,2016-03-21,Global Supply,"$6,946,711"
C-409237,"Feb 08, 2012",Universal Contractors,"$5,246,382"
C-332363,03/20/2019,Tech Solutions,"$2,121,884"
C-903118,2014-04-29,Bajos LLC,"$9,460,374"
C-094217,09/10/2012,Island Builders,"$8,629,360"
C-617622,"Apr 28, 2015",Acme Corp,"$8,772,401"
C-572412,2014-10-09,Servicios Unidos,"$3,699,252"
C-395061,02/23/2019,Bajos LLC,"$8,364,617"
C-816408,2019-11-24,Tech Solutions,"$9,271,461"
C-854230,"Oct 06, 2012",Global Supply,"$1,550,203"
C-912999,"Jun 08, 2019",Bajos LLC,"$185,967"
C-032365,01/27/2019,Construcciones PR,"$5,447,982"
C-150300,2010-07-20,Island Builders,"$9,178,988"
C-052627,07/26/2014,Tech Solutions,"$8,395,618"
C-215904,08/22/2017,Construcciones PR,"$5,380,076"
C-243874,"May 03, 2015",Construcciones PR,"$2,907,692"
C-266447,01/26/2017,Construcciones PR,"$7,613,168"
C-848444,02/25/2018,Universal Contractors,"$1,049,671"
C-433218,10/07/2012,Island Builders,"$541,589"
C-632064,"Nov 09, 2015",Bajos LLC,"$4,516,735"
C-085471,"Oct 24, 2015",Bajos LLC,"$295,735"
C-085410,"Dec 18, 2018",Island Builders,"$9,258,565"
C-458221,2011-02-02,Universal Contractors,"$1,759,470"
C-705192,07/16/2016,Bajos LLC,"$4,667,015"
C-981068,"Nov 27, 2015",Marina Holdings,"$8,057,065"
C-466270,2013-06-04,Acme Corp,"$8,936,766"
C-864957,"Sep 11, 2010",Servicios Unidos,"$1,241,432"
C-695134,2014-03-22,Acme Corp,"$4,792,327"
C-078181,"Aug 02, 2016",Global Supply,"$3,246,944"
C-135196,05/23/2017,Marina Holdings,"$6,799,423"
C-254535,05/24/2018,Island Builders,"$6,145,943"
C-261073,2012-01-13,Bajos LLC,"$7,381,653"
C-225965,2011-08-01,Island Builders,"$8,356,557"
C-616649,"Feb 24, 2014",Servicios Unidos,"$9,720,773"
C-942058,2013-12-30,Construcciones PR,"$9,932,102"
C-382232,"Jul 19, 2012",Tech Solutions,"$3,300,271"
C-545723,"Sep 30, 2012",Acme Corp,"$7,703,543"
C-011854,06/03/2019,Island Builders,"$8,328,554"
C-703545,"Feb 05, 2010",Acme Corp,"$7,446,794"
C-099913,2011-05-09,Tech Solutions,"$8,961,301"
C-045429,"Nov 24, 2019",Marina Holdings,"$9,099,067"
C-542746,04/04/2010,Bajos LLC,"$8,016,992"
C-247849,"Jul 18, 2018",Universal Contractors,"$8,848,124"
C-012063,"Sep 11, 2014",Acme Corp,"$4,016,091"
C-326697,11/13/2013,Marina Holdings,"$4,588,915"
C-633185,"Dec 12, 2011",Marina Holdings,"$7,764,097"
C-510584,"Jul 05, 2017",Acme Corp,"$1,039,573"
C-738704,"Jul 25, 2018",Universal Contractors,"$3,835,193"
C-344699,2012-06-15,Global Supply,"$2,539,710"
C-240151,08/03/2012,Acme Corp,"$1,925,543"
C-310696,10/04/2016,Acme Corp,"$7,259,768"
C-131769,08/21/2017,Tech Solutions,"$3,338,349"
C-608064,07/15/2013,Global Supply,"$1,782,775"
C-119275,03/25/2016,Acme Corp,"$7,000,429"
C-592651,10/12/2019,Marina Holdings,"$7,805,036"
C-548756,07/16/2010,Servicios Unidos,"$7,689,587"
C-983236,2015-05-05,Global Supply,"$532,311"
C-222688,"Jan 06, 2019",Universal Contractors,"$2,888,023"
C-479198,"Dec 22, 2018",Servicios Unidos,"$3,048,925"
C-865456,07/28/2015,Construcciones PR,"$3,764,696"
C-701878,"Dec 17, 2015",Servicios Unidos,"$8,408,494"
C-662244,2013-08-27,Global Supply,"$9,222,884"
C-696519,09/20/2019,Global Supply,"$6,163,569"
C-078884,12/13/2019,Global Supply,"$5,321,844"
C-962306,"Feb 18, 2019",Tech Solutions,"$9,167,957"
C-673152,"Jun 07, 2012",Universal Contractors,"$9,097,595"
C-783372,"Aug 18, 2016",Marina Holdings,"$1,456,134"
C-822984,2016-06-27,Global Supply,"$198,803"
C-506393,"Apr 19, 2018",Tech Solutions,"$1,978,560"
C-996220,"Aug 18, 2018",Marina Holdings,"$7,351,837"
C-085902,2012-02-25,Marina Holdings,"$7,772,591"
C-747588,2019-04-13,Marina Holdings,"$4,229,138"
C-578688,2013-07-25,Global Supply,"$865,286"
C-410375,"Nov 22, 2013",Construcciones PR,"$9,345,510"
C-275703,02/04/2015,Universal Contractors,"$9,114,783"
C-245020,2011-09-15,Global Supply,"$218,297"
C-851712,02/16/2013,Island Builders,"$9,434,317"
C-437695,09/12/2017,Acme Corp,"$7,858,067"
C-995902,04/02/2018,Universal Contractors,"$8,993,884"
C-066010,2014-02-01,Global Supply,"$7,773,729"
C-629231,11/19/2016,Tech Solutions,"$2,140,680"
C-407442,07/31/2019,Servicios Unidos,"$8,817,618"
C-173290,2019-11-23,Bajos LLC,"$6,455,575"
C-311873,2015-08-06,Tech Solutions,"$393,636"
C-715066,2016-05-22,Bajos LLC,"$9,884,459"
C-867593,2017-02-22,Servicios Unidos,"$7,551,054"
C-053123,06/21/2015,Island Builders,"$6,236,447"
C-427138,11/18/2016,Bajos LLC,"$4,216,487"
C-097596,08/31/2011,Bajos LLC,"$6,427,233"
C-270851,06/03/2015,Tech Solutions,"$6,816,392"
C-994623,2012-10-17,Tech Solutions,"$4,601,935"
C-701858,"Nov 17, 2018",Servicios Unidos,"$9,081,205"
C-931636,2012-03-17,Island Builders,"$3,253,261"
C-472988,2016-11-14,Tech Solutions,"$14,300"
C-381940,"Feb 28, 2014",Marina Holdings,"$1,026,835"
C-088363,"Apr 16, 2016",Global Supply,"$7,350,857"
C-747997,"Jul 02, 2018",Construcciones PR,"$4,912,470"
C-394881,05/21/2011,Global Supply,"$8,514,167"
C-606272,2015-06-04,Construcciones PR,"$850,068"
C-394586,06/09/2017,Island Builders,"$1,875,291"
C-989079,2016-06-11,Global Supply,"$1,269,444"
C-929950,03/04/2017,Construcciones PR,"$2,624,652"
C-703711,"Dec 01, 2011",Island Builders,"$8,534,444"
C-480168,06/11/2010,Global Supply,"$8,326,973"
C-373204,04/30/2016,Island Builders,"$1,164,101"
C-255367,"Oct 05, 2016",Construcciones PR,"$2,859,196"
C-392267,2010-10-01,Acme Corp,"$6,187,013"
C-381300,2013-10-15,Island Builders,"$3,365,100"
C-835621,2011-11-16,Construcciones PR,"$8,872,885"
C-733145,2017-02-01,Island Builders,"$5,299,042"
C-256795,2012-11-01,Tech Solutions,"$2,277,484"
C-931393,05/17/2013,Acme Corp,"$9,365,367"
C-845081,"Nov 02, 2018",Global Supply,"$6,028,323"
C-145697,2015-07-18,Marina Holdings,"$4,258,770"
C-681988,"Feb 12, 2010",Construcciones PR,"$4,465,017"
C-583300,05/20/2018,Marina Holdings,"$7,278,571"
C-294019,2014-12-24,Servicios Unidos,"$388,970"
C-668529,"Jan 04, 2015",Acme Corp,"$3,844,190"
C-801082,12/28/2018,Island Builders,"$1,858,695"
C-851696,2011-02-02,Island Builders,"$1,136,088"
C-100283,06/05/2013,Island Builders,"$9,633,058"
C-762265,"May 12, 2016",Bajos LLC,"$3,201,016"
C-640356,2010-06-07,Universal Contractors,"$7,603,721"
C-273670,01/11/2017,Bajos LLC,"$3,065,140"
C-572144,2016-03-31,Universal Contractors,"$142,254"
C-611838,2019-04-15,Universal Contractors,"$4,686,295"
C-878559,"Sep 20, 2013",Universal Contractors,"$3,190,317"
C-725477,"May 05, 2011",Tech Solutions,"$2,905,634"
C-255439,04/22/2013,Acme Corp,"$6,841,300"
C-375807,2017-03-15,Universal Contractors,"$5,190,263"
C-458091,2011-10-08,Universal Contractors,"$3,748,502"
C-335130,08/19/2018,Construcciones PR,"$7,359,777"
C-689701,2010-07-05,Marina Holdings,"$6,708,119"
C-191366,"Nov 30, 2018",Construcciones PR,"$6,984,660"
C-476119,12/19/2018,Universal Contractors,"$1,262,978"
C-295360,11/01/2014,Acme Corp,"$9,196,610"
C-207860,2010-04-14,Acme Corp,"$2,928,367"
C-150794,"Feb 02, 2010",Bajos LLC,"$2,522,673"
C-784587,"May 30, 2016",Tech Solutions,"$4,003,923"
C-083421,"Oct 30, 2016",Servicios Unidos,"$9,812,174"
C-290371,"Nov 10, 2018",Bajos LLC,"$2,954,798"
C-127467,12/18/2014,Acme Corp,"$8,634,505"
C-053612,06/05/2011,Island Builders,"$8,545,347"
C-510283,"Sep 14, 2012",Marina Holdings,"$5,037,562"
C-992297,2011-11-25,Island Builders,"$3,315,747"
C-612280,05/16/2010,Marina Holdings,"$3,021,261"
C-893279,2014-03-19,Marina Holdings,"$2,811,319"
C-425135,2016-08-29,Global Supply,"$501,077"
C-057784,07/28/2019,Acme Corp,"$4,430,400"
C-343314,2016-10-25,Construcciones PR,"$4,386,093"
C-641743,"Jul 15, 2015",Construcciones PR,"$5,991,937"
C-644048,"Jul 21, 2017",Acme Corp,"$3,838,872"
C-266875,2016-09-07,Island Builders,"$9,455,669"
C-362660,11/22/2013,Marina Holdings,"$4,898,851"
C-114161,"Aug 05, 2013",Acme Corp,"$2,595,064"
C-100762,02/09/2016,Bajos LLC,"$6,204,535"
C-381197,2015-07-28,Island Builders,"$2,366,115"
C-319095,09/04/2014,Servicios Unidos,"$9,243,877"
C-925597,2010-04-23,Servicios Unidos,"$5,407,169"
C-230899,2011-09-12,Global Supply,"$9,890,720"
C-639291,2017-09-15,Acme Corp,"$3,036,709"
C-163776,01/28/2012,Marina Holdings,"$2,466,941"
C-039914,08/12/2015,Construcciones PR,"$9,312,739"
C-172334,"Apr 01, 2010",Global Supply,"$6,442,657"
C-638214,"Nov 05, 2013",Bajos LLC,"$4,109,558"
C-996259,01/21/2011,Island Builders,"$6,750,836"
C-498747,2018-06-23,Servicios Unidos,"$4,409,553"
C-451756,12/08/2012,Acme Corp,"$9,289,479"
C-058888,"Jan 13, 2018",Global Supply,"$8,343,826"
C-079483,"Sep 24, 2011",Global Supply,"$6,256,540"
C-863929,2011-05-21,Island Builders,"$8,301,021"
C-252475,10/26/2010,Servicios Unidos,"$4,848,232"
C-134264,2016-06-14,Bajos LLC,"$3,190,055"
C-162775,2012-04-28,Marina Holdings,"$1,360,340"
C-193624,01/08/2015,Universal Contractors,"$1,035,502"
C-101229,2015-08-01,Construcciones PR,"$4,935,404"
C-012114,"Mar 08, 2017",Acme Corp,"$8,914,491"
C-655920,2019-07-24,Global Supply,"$2,284,265"
C-578263,05/26/2013,Marina Holdings,"$9,890,062"
C-068148,06/06/2019,Global Supply,"$4,188,904"
C-785018,"May 19, 2017",Acme Corp,"$6,368,864"
C-756965,02/11/2014,Marina Holdings,"$2,395,966"
C-806162,08/21/2012,Global Supply,"$5,959,392"
C-599986,"May 19, 2013",Tech Solutions,"$6,573,855"
C-313488,05/07/2014,Global Supply,"$9,663,905"
C-938460,"Jun 16, 2018",Servicios Unidos,"$498,247"
C-920423,10/31/2019,Acme Corp,"$9,904,611"
C-261129,2017-10-17,Marina Holdings,"$6,296,332"
C-704404,2016-09-20,Tech Solutions,"$3,041,485"
C-476785,11/08/2018,Bajos LLC,"$8,615,509"
C-712433,2018-11-11,Acme Corp,"$6,800,391"
C-114702,2012-07-01,Acme Corp,"$7,307,321"
C-376590,"Jan 17, 2018",Universal Contractors,"$6,845,463"
C-551548,"Jun 10, 2017",Universal Contractors,"$4,561,145"
C-956665,11/12/2010,Marina Holdings,"$2,383,471"
C-084922,11/20/2019,Marina Holdings,"$7,073,766"
C-218574,"Sep 15, 2010",Marina Holdings,"$3,118,281"
C-896900,2014-05-09,Bajos LLC,"$71,944"
C-535686,06/21/2013,Bajos LLC,"$3,170,622"
C-661214,2010-11-14,Global Supply,"$2,741,325"
C-747361,08/24/2019,Marina Holdings,"$2,225,828"
C-411107,05/07/2019,Global Supply,"$5,288,589"
